search_keyword,taxId,name,branch,branchCode,branchType,addressLocal,zipCode,contactGroup
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00205,สาขา,171 ถนนพรานนก แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร,10700,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00210,สาขา,636 ถนนบรมราชชนนี แขวงบางบำหรุ เขตบางพลัด กรุงเทพมหานคร,10700,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00158,สาขา,"344,346,348 ถนนศุภสารรังสรรค์ ตำบลหาดใหญ่ อำเภอหาดใหญ่ สงขลา",90110,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00163,สาขา,35/23 หมู่1 ตำบลบางแก้ว อำเภอนครชัยศรี นครปฐม,73120,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00174,สาขา,100/9 หมู่1 ตำบลอ้อมเกร็ด อำเภอปากเกร็ด นนทบุรี,11120,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00181,สาขา,139/1 หมู่4 ตำบลบางรักพัฒนา อำเภอบางบัวทอง นนทบุรี,11110,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00186,สาขา,30 หมู่2 ตำบลบึงยี่โถ อำเภอธัญบุรี ปทุมธานี,12130,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00192,สาขา,129 ชั้น B ยูนิต B02/1 ถนนรัชดาภิเษก(ท่าพระ-ตากสิน) แขวงบุคคโล เขตธนบุรี กรุงเทพมหานคร,10600,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00201,สาขา,178 หมู่12 ตำบลหนองปรือ อำเภอบางละมุง ชลบุรี,20150,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00208,สาขา,536/1 ซอยรามคำแหง 24 แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร,10240,3
ฟาสซิโน,0735545001470,บริษัท โปร ฟาสซิโน จำกัด,,00060,สาขา,58/12 ถนนเสรีไทย แขวงคันนายาว เขตคันนายาว กรุงเทพมหานคร,10240,3
โรงงานมิลาโน,0103515023193,ห้างหุ้นส่วนจำกัด โรงงานมิลาโน,สำนักงานใหญ่,00000,สำนักงานใหญ่,62 ซอยลาดพร้าว 94(ปัญจมิตร) หมู่9 ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร,10310,3
โรงงานมิลาโน,0103515023193,ห้างหุ้นส่วนจำกัด โรงงานมิลาโน,,00002,สาขา,"75,77 ซอยปัญจมิตร ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร",10310,3
โรงงานมิลาโน,0103515023193,ห้างหุ้นส่วนจำกัด โรงงานมิลาโน,,00001,สาขา,74/1 ซอยปัญจมิตร ถนนลาดพร้าว แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร,10310,3
สหการโอสถ,0105489000774,บริษัท สหการโอสถ จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,208 ถนนร่มเกล้า แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร,10510,3
สหการโอสถ,0105539082761,บริษัท สหการโอสถ (1996) จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,208 ถนนร่มเกล้า แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร,10510,3
ฟาร์มาดิกา จำกัด,0105539008676,บริษัท ฟาร์มาดิกา จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,"43,43/1-2 ซอยสุภาพงษ์ 1 ถนนศรีนครินทร์ แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร",10250,3
เมดิซีน ซัพพลาย จำกัด,0105539088939,บริษัท เมดิซีน ซัพพลาย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,77/11 หมู่4 ตำบลท่าตำหนัก อำเภอนครชัยศรี นครปฐม,73120,3
โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,0105512004505,บริษัท โรงงานเภสัชกรรมแหลมทองการแพทย์ จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,655 ถนนประดิษฐ์มนูธรรม แขวงสะพานสอง เขตวังทองหลาง กรุงเทพมหานคร,10310,3
พรีเมียร์ เมดิคอล จำกัด,0125561007393,บริษัท พรีเมียร์ เมดิคอล จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,200/78 หมู่1 ตำบลบางรักพัฒนา อำเภอบางบัวทอง นนทบุรี,11110,3
สหแพทย์เภสัช จำกัด,0105514005061,บริษัท สหแพทย์เภสัช จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,450 ซอยพระรามที่ 2 ซอย 50 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร,10150,3
สหแพทย์เภสัช จำกัด,0105514005061,บริษัท สหแพทย์เภสัช จำกัด,,00002,สาขา,30/333 หมู่1 ตำบลโคกขาม อำเภอเมืองสมุทรสาคร สมุทรสาคร,74000,3
